               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.032418,             0.10918,                   0,             0.91731,              0.9122,             0.93257,             0.46385,            0.027076,              0.3233,                   0,            0.009406,            0.009406,            0.009406
                  20,            0.031969,             0.10753,                   0,              0.9172,             0.91023,             0.93333,             0.46702,            0.027043,             0.32115,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.032364,               0.108,                   0,             0.92135,             0.91424,             0.93732,             0.47278,             0.02673,             0.31954,                   0,             0.00934,             0.00934,             0.00934
                  22,             0.03213,             0.10764,                   0,             0.92082,             0.91747,             0.93898,             0.47948,            0.026393,             0.31874,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.031355,             0.10695,                   0,             0.92741,             0.92165,             0.94154,              0.4819,            0.026204,             0.31653,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.031585,             0.10743,                   0,             0.92954,             0.92161,             0.94446,             0.48732,            0.026065,             0.31423,                   0,            0.009241,            0.009241,            0.009241
                  25,            0.031463,             0.10578,                   0,             0.93613,             0.92929,              0.9503,             0.49545,            0.025662,             0.31141,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.031156,             0.10569,                   0,             0.93497,             0.92864,             0.95116,             0.50493,            0.025407,             0.30903,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.030676,              0.1055,                   0,             0.93719,             0.93332,             0.95382,             0.50785,            0.025105,             0.30808,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.030434,             0.10433,                   0,             0.94329,             0.93698,             0.95715,             0.51136,            0.024976,              0.3053,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.030307,             0.10349,                   0,             0.94571,             0.94003,             0.95946,             0.52184,            0.024502,             0.30298,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.029877,             0.10288,                   0,             0.94704,             0.94195,             0.96162,             0.52852,            0.024049,              0.2997,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.029666,             0.10191,                   0,             0.95315,             0.94834,             0.96632,             0.53477,            0.023772,             0.29731,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.029526,             0.10248,                   0,             0.95297,             0.94858,             0.96625,             0.54081,             0.02341,             0.29472,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.028592,             0.09943,                   0,             0.95576,             0.95082,             0.96801,             0.54248,            0.023288,              0.2937,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.029061,             0.10061,                   0,             0.95796,             0.95383,             0.97016,             0.55056,            0.022983,             0.29134,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.028328,            0.099547,                   0,             0.95796,             0.95363,             0.97074,             0.55411,            0.022935,             0.28936,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.028034,            0.099495,                   0,             0.95895,             0.95302,             0.97159,             0.55752,            0.022687,             0.28918,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.028171,            0.098751,                   0,             0.96323,             0.95689,             0.97396,             0.56313,            0.022328,             0.28645,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.027629,            0.097779,                   0,              0.9629,             0.95709,             0.97353,             0.56703,            0.022393,             0.28567,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.027141,            0.098117,                   0,             0.96437,              0.9608,             0.97577,             0.56932,            0.022119,             0.28415,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027607,            0.097752,                   0,             0.96284,             0.95766,             0.97514,             0.57315,             0.02193,             0.28266,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.027117,            0.097444,                   0,              0.9631,             0.95831,             0.97536,             0.57498,            0.022001,             0.28324,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.027217,            0.097248,                   0,             0.96447,             0.96194,             0.97667,             0.58001,            0.021655,              0.2808,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.026924,             0.09654,                   0,             0.96587,             0.96071,             0.97691,             0.58419,            0.021509,             0.27895,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.026623,            0.095346,                   0,             0.96713,             0.96188,             0.97768,             0.58443,            0.021482,             0.27928,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.026957,            0.096336,                   0,             0.96801,             0.96295,             0.97913,             0.58856,            0.021273,              0.2772,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.026408,             0.09568,                   0,             0.96738,             0.96331,             0.97935,             0.58932,            0.021063,             0.27549,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.026258,            0.094396,                   0,             0.96782,             0.96344,             0.97998,             0.59525,            0.020972,             0.27417,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.026233,             0.09446,                   0,             0.96867,             0.96421,             0.98006,             0.59639,            0.021017,             0.27366,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.026005,            0.093586,                   0,              0.9707,             0.96424,             0.98023,             0.59935,            0.020855,             0.27213,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.026053,            0.092876,                   0,             0.96926,             0.96658,             0.98121,             0.60101,            0.020769,              0.2714,                   0,            0.008383,            0.008383,            0.008383
                  51,             0.02563,             0.09294,                   0,             0.96735,             0.96385,             0.98093,              0.6024,            0.020703,              0.2715,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.025342,            0.092383,                   0,             0.97128,             0.96651,             0.98173,             0.60442,            0.020575,              0.2688,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.025547,            0.092518,                   0,             0.97081,             0.96685,             0.98191,              0.6071,            0.020454,             0.26872,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.025539,            0.092674,                   0,             0.97036,             0.96613,             0.98233,             0.60844,            0.020384,             0.26918,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.025157,            0.091789,                   0,             0.97048,             0.96755,             0.98176,             0.61106,            0.020297,             0.26797,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.025188,             0.09299,                   0,             0.97067,             0.96882,             0.98227,             0.60777,            0.020298,             0.26815,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.024814,            0.092175,                   0,             0.97027,             0.96825,             0.98236,             0.61276,             0.02027,             0.26705,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025036,            0.091155,                   0,             0.97149,              0.9684,             0.98325,             0.61612,            0.020014,             0.26571,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.024798,            0.090397,                   0,             0.97265,             0.96863,             0.98292,             0.61948,            0.019952,             0.26465,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.024898,            0.091691,                   0,              0.9723,             0.96861,             0.98351,             0.61936,            0.020017,             0.26446,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.024712,            0.091583,                   0,              0.9725,             0.96845,             0.98288,             0.62124,             0.01996,             0.26287,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.024418,            0.090733,                   0,             0.97182,             0.96935,             0.98255,             0.62211,             0.01977,              0.2623,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.024839,            0.089972,                   0,             0.97211,             0.96929,             0.98415,             0.62218,            0.019904,             0.26316,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.024669,            0.089818,                   0,             0.97269,             0.96999,              0.9843,             0.62531,            0.019754,             0.26205,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.024046,            0.090378,                   0,             0.97307,             0.96937,             0.98418,             0.62593,            0.019573,             0.26105,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.023785,            0.089401,                   0,             0.97452,             0.96998,             0.98497,             0.62786,            0.019571,             0.25978,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.024089,            0.090075,                   0,             0.97258,             0.96908,             0.98411,             0.63038,            0.019365,             0.25887,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.023843,            0.088514,                   0,             0.97414,             0.96996,             0.98433,             0.63054,            0.019445,             0.25969,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.024184,            0.088649,                   0,             0.97355,             0.97008,             0.98469,             0.63083,            0.019339,             0.25888,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.023759,            0.089307,                   0,             0.97474,              0.9715,             0.98498,             0.63482,            0.019206,             0.25743,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.023898,            0.089611,                   0,             0.97408,              0.9713,             0.98528,             0.63496,            0.019227,              0.2575,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.023331,             0.08771,                   0,             0.97456,             0.97114,             0.98457,             0.63571,            0.019095,             0.25705,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.023499,            0.088232,                   0,              0.9743,             0.97134,             0.98474,             0.63751,            0.019052,             0.25619,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.023767,            0.088842,                   0,             0.97372,             0.97106,             0.98497,             0.63924,            0.019005,             0.25546,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.023549,            0.088141,                   0,             0.97409,              0.9713,             0.98561,             0.63969,            0.018953,             0.25464,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.023167,            0.086982,                   0,             0.97542,             0.97382,             0.98642,             0.64242,            0.018862,             0.25404,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.02362,            0.086661,                   0,             0.97643,             0.97277,             0.98559,             0.64086,            0.018884,             0.25444,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.023308,            0.087995,                   0,             0.97568,             0.97289,             0.98611,             0.64309,            0.018795,             0.25366,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.023416,            0.088163,                   0,             0.97635,             0.97333,             0.98674,             0.64284,            0.018746,              0.2532,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.022908,            0.087459,                   0,             0.97596,             0.97328,             0.98666,             0.64514,            0.018697,             0.25293,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.023186,            0.087224,                   0,             0.97547,             0.97302,             0.98657,             0.64544,            0.018646,             0.25244,                   0,             0.00736,             0.00736,             0.00736
                  82,             0.02293,            0.087498,                   0,             0.97712,             0.97321,             0.98644,             0.64581,            0.018528,              0.2517,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.023163,             0.08735,                   0,             0.97646,              0.9735,             0.98734,             0.64869,            0.018608,             0.25176,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.022785,             0.08649,                   0,             0.97677,             0.97293,             0.98693,             0.64798,            0.018573,             0.25114,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.022557,            0.087723,                   0,             0.97624,             0.97355,             0.98699,               0.651,            0.018464,             0.25041,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.022881,             0.08718,                   0,             0.97721,             0.97447,             0.98721,             0.65051,            0.018466,             0.25019,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.022653,            0.085685,                   0,             0.97736,             0.97395,             0.98723,             0.65203,            0.018301,              0.2495,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.022442,            0.085837,                   0,             0.97748,              0.9746,             0.98747,             0.65139,            0.018356,             0.24909,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.022808,            0.086395,                   0,             0.97622,             0.97429,             0.98689,             0.65334,            0.018301,              0.2488,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.022456,            0.085462,                   0,              0.9768,             0.97472,              0.9875,             0.65426,            0.018241,             0.24849,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.022731,            0.086233,                   0,             0.97677,             0.97392,             0.98752,             0.65373,            0.018254,             0.24824,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.022344,            0.084876,                   0,             0.97766,             0.97582,             0.98826,             0.65549,            0.018126,             0.24787,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.022378,            0.085518,                   0,             0.97795,             0.97511,             0.98807,             0.65631,            0.018093,             0.24722,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.022398,             0.08525,                   0,             0.97674,             0.97407,             0.98764,              0.6563,            0.018091,             0.24699,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.021914,            0.084727,                   0,              0.9774,             0.97548,             0.98796,             0.65811,            0.018036,              0.2467,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.022328,            0.085419,                   0,             0.97887,             0.97635,             0.98817,             0.65777,            0.018106,             0.24662,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.022109,            0.084937,                   0,             0.97766,             0.97574,              0.9882,             0.65982,             0.01806,             0.24606,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.022231,            0.084973,                   0,             0.97785,             0.97541,             0.98833,             0.65941,            0.018052,             0.24567,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.022256,            0.084421,                   0,             0.97768,             0.97556,             0.98812,              0.6579,            0.017968,             0.24597,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.021833,            0.085027,                   0,             0.97863,             0.97606,             0.98864,             0.66144,            0.017952,             0.24562,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.021485,            0.083955,                   0,             0.97876,             0.97555,             0.98839,             0.66293,            0.017871,             0.24489,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.022182,            0.084271,                   0,             0.97911,             0.97578,             0.98852,             0.66239,            0.017831,             0.24474,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.021819,            0.084672,                   0,             0.97932,             0.97568,             0.98853,             0.66339,            0.017771,             0.24401,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.021563,             0.08385,                   0,             0.97806,             0.97574,             0.98847,              0.6645,            0.017775,              0.2437,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.021484,            0.083172,                   0,             0.97831,             0.97618,             0.98883,             0.66663,            0.017706,             0.24311,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.021581,            0.083604,                   0,             0.97849,             0.97603,             0.98858,             0.66678,            0.017663,             0.24279,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.021597,            0.083983,                   0,             0.97893,             0.97613,             0.98877,             0.66801,             0.01762,             0.24255,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.021595,            0.083837,                   0,             0.97864,             0.97667,             0.98891,             0.66906,            0.017574,             0.24223,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.021774,            0.083654,                   0,             0.97915,             0.97683,             0.98874,              0.6693,            0.017569,             0.24219,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.021578,            0.084557,                   0,             0.97829,             0.97604,             0.98855,             0.66936,            0.017536,              0.2421,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.021888,            0.083334,                   0,             0.97874,             0.97675,             0.98814,             0.66972,            0.017542,             0.24201,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.021573,            0.082656,                   0,             0.97854,             0.97624,             0.98827,             0.66933,            0.017517,              0.2417,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.021429,            0.083276,                   0,              0.9788,              0.9768,             0.98899,             0.67108,            0.017474,             0.24137,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.021386,            0.083127,                   0,             0.97792,             0.97647,             0.98825,             0.67083,            0.017473,             0.24122,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.020971,            0.081529,                   0,             0.97863,             0.97699,             0.98875,              0.6717,            0.017429,             0.24068,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.021322,            0.082991,                   0,             0.97975,             0.97711,             0.98882,             0.67118,            0.017442,             0.24123,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.021307,              0.0822,                   0,             0.97982,             0.97753,             0.98914,             0.67333,            0.017419,             0.24028,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.021357,            0.083336,                   0,             0.97872,             0.97721,             0.98897,             0.67345,            0.017397,             0.24028,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.021111,            0.081145,                   0,             0.97922,             0.97632,             0.98921,             0.67413,            0.017358,             0.24018,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.021107,            0.082767,                   0,             0.98033,             0.97812,              0.9891,             0.67483,            0.017365,              0.2402,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.021411,            0.082049,                   0,             0.97866,             0.97624,             0.98897,             0.67618,            0.017297,              0.2396,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.021364,            0.081439,                   0,             0.98001,             0.97671,             0.98944,             0.67674,            0.017291,             0.23939,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.021072,            0.081748,                   0,             0.97979,             0.97737,             0.98943,             0.67702,            0.017231,             0.23862,                   0,            0.005974,            0.005974,            0.005974
                 124,             0.02097,            0.082415,                   0,             0.97896,              0.9772,             0.98917,             0.67709,            0.017226,             0.23848,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.021176,            0.082222,                   0,             0.97901,             0.97671,             0.98914,             0.67781,            0.017226,             0.23852,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.020757,            0.081242,                   0,             0.97951,             0.97706,             0.98945,             0.67812,             0.01718,             0.23834,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.021027,            0.082418,                   0,             0.98023,             0.97684,             0.98954,             0.67897,            0.017208,             0.23809,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.020898,            0.081089,                   0,             0.97997,             0.97782,             0.98954,              0.6791,            0.017204,             0.23806,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.020661,             0.08222,                   0,             0.97956,             0.97725,              0.9892,             0.67911,            0.017156,             0.23759,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.020802,            0.081503,                   0,              0.9806,             0.97747,             0.98967,             0.67951,            0.017103,             0.23749,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.020605,            0.080579,                   0,             0.98027,             0.97802,             0.98946,              0.6803,            0.017082,             0.23713,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.020686,             0.08123,                   0,             0.98054,             0.97845,             0.98971,             0.68011,            0.017045,             0.23689,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.020322,            0.080188,                   0,             0.98033,             0.97782,             0.98967,              0.6818,            0.016998,             0.23639,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.020736,            0.080805,                   0,             0.98077,               0.978,             0.98975,             0.68269,            0.016982,             0.23605,                   0,            0.005611,            0.005611,            0.005611
                 135,             0.02061,            0.081401,                   0,             0.97977,              0.9777,             0.99002,             0.68319,            0.016985,             0.23589,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.020304,            0.080298,                   0,              0.9798,             0.97752,              0.9901,             0.68366,            0.016969,             0.23577,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.020261,            0.080573,                   0,             0.97956,             0.97826,             0.98975,             0.68452,            0.017002,             0.23574,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.020582,            0.080445,                   0,             0.98011,             0.97886,             0.99005,             0.68432,            0.016961,             0.23542,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.020071,            0.080445,                   0,             0.98094,             0.97844,              0.9896,             0.68504,            0.016965,             0.23528,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.020596,            0.080506,                   0,             0.98055,             0.97851,             0.98977,             0.68662,            0.016901,              0.2347,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.020561,            0.079732,                   0,             0.98018,             0.97841,             0.99012,             0.68609,            0.016872,             0.23469,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.020341,            0.080562,                   0,             0.98013,             0.97859,              0.9901,             0.68636,            0.016879,              0.2348,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.020404,            0.080656,                   0,              0.9808,             0.97895,             0.99011,             0.68729,            0.016851,             0.23465,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.020086,            0.079967,                   0,             0.98112,             0.97951,             0.99008,             0.68677,            0.016826,             0.23441,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.020255,            0.079645,                   0,             0.97994,             0.97865,              0.9899,             0.68749,            0.016802,             0.23406,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.020291,            0.079692,                   0,             0.98034,             0.97835,             0.98969,             0.68799,            0.016816,             0.23414,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.019965,             0.07892,                   0,             0.98036,             0.97855,             0.98971,             0.68864,            0.016791,             0.23374,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.020054,            0.080017,                   0,             0.98014,             0.97891,             0.98994,             0.68878,            0.016783,             0.23369,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.020098,            0.079557,                   0,              0.9802,             0.97954,             0.99024,             0.68919,            0.016743,             0.23351,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.019942,            0.079359,                   0,             0.98089,             0.98027,             0.99011,             0.68907,             0.01672,             0.23349,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.020115,            0.080525,                   0,             0.97978,             0.97936,             0.99002,             0.69011,            0.016703,              0.2333,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.02007,            0.079458,                   0,             0.98058,             0.97867,                0.99,             0.69051,            0.016689,             0.23324,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.020126,            0.079095,                   0,             0.98001,             0.97871,             0.98997,             0.69061,            0.016682,             0.23316,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.019964,            0.079473,                   0,             0.98049,              0.9794,             0.99043,             0.69127,            0.016648,             0.23297,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.019993,            0.078768,                   0,              0.9808,             0.97942,             0.99009,             0.69188,             0.01666,             0.23287,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.020083,            0.078174,                   0,             0.98049,             0.97867,             0.98991,             0.69216,            0.016663,             0.23292,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.019988,            0.079161,                   0,             0.98057,             0.97883,             0.99003,             0.69266,            0.016683,             0.23279,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.019862,            0.079667,                   0,             0.98147,             0.97912,             0.99019,             0.69174,            0.016667,             0.23267,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.019977,            0.079361,                   0,             0.98049,             0.97924,              0.9898,             0.69294,            0.016615,             0.23247,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.019804,             0.07926,                   0,             0.98063,              0.9794,             0.98986,             0.69245,            0.016582,             0.23222,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.019849,            0.079188,                   0,             0.98095,              0.9791,             0.98998,             0.69317,            0.016575,             0.23195,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.019685,            0.078667,                   0,             0.98113,             0.98019,              0.9902,             0.69363,            0.016564,             0.23189,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.01974,            0.078511,                   0,             0.98101,             0.98013,             0.98998,             0.69381,            0.016537,             0.23162,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.019714,            0.078186,                   0,             0.98081,             0.97997,             0.98999,             0.69425,             0.01651,             0.23151,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.019421,            0.078274,                   0,             0.98115,             0.98042,                0.99,             0.69388,            0.016465,             0.23136,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.019571,            0.078292,                   0,             0.98093,             0.97984,             0.99008,             0.69419,            0.016448,             0.23135,                   0,            0.004555,            0.004555,            0.004555
                 167,             0.01956,            0.077558,                   0,             0.98147,             0.98026,             0.99046,             0.69464,            0.016435,             0.23125,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.019328,            0.078231,                   0,             0.98101,             0.98013,             0.99011,             0.69549,            0.016428,             0.23117,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.019676,            0.077231,                   0,             0.98057,             0.97986,             0.99004,              0.6954,            0.016432,             0.23116,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.019643,            0.077938,                   0,             0.98091,              0.9803,             0.99029,             0.69536,            0.016425,             0.23114,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.019936,            0.078079,                   0,             0.98086,             0.98068,             0.99047,             0.69566,            0.016403,             0.23098,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.019708,            0.078312,                   0,             0.98114,             0.98047,              0.9906,             0.69609,            0.016379,             0.23086,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.019489,            0.077687,                   0,             0.98054,             0.98051,             0.99028,             0.69673,             0.01637,             0.23074,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.019242,            0.078278,                   0,             0.98097,             0.98002,             0.99036,             0.69725,            0.016366,             0.23054,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.019367,            0.077941,                   0,             0.98119,              0.9803,             0.99039,             0.69737,            0.016357,             0.23032,                   0,            0.004258,            0.004258,            0.004258
