               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.018711,            0.077171,          0.00014055,             0.82156,             0.77906,             0.73046,              0.2792,            0.030924,             0.48253,          0.00036249,            0.004753,            0.004753,            0.004753
                 161,            0.018606,            0.078216,          0.00017263,             0.81995,             0.77676,             0.72813,             0.27839,            0.030874,             0.48143,          0.00038083,             0.00472,             0.00472,             0.00472
                 162,            0.018341,            0.077501,          0.00013856,              0.8149,             0.77534,             0.72798,             0.27906,            0.030926,             0.48277,          0.00039983,            0.004687,            0.004687,            0.004687
                 163,            0.018254,            0.077639,          0.00015983,              0.8118,             0.77466,             0.72841,              0.2791,            0.030928,             0.48177,          0.00041922,            0.004654,            0.004654,            0.004654
                 164,            0.018214,            0.076701,          0.00015889,              0.8134,             0.77635,             0.73009,             0.27734,            0.030873,             0.48167,          0.00041687,            0.004621,            0.004621,            0.004621
                 165,            0.018249,            0.076736,          0.00015503,             0.81495,             0.77631,             0.72795,             0.27761,            0.030816,             0.48159,          0.00036072,            0.004588,            0.004588,            0.004588
                 166,            0.018291,            0.076974,          0.00013674,              0.8132,             0.77631,             0.73065,             0.27916,            0.030825,             0.48196,           0.0003754,            0.004555,            0.004555,            0.004555
                 167,            0.018144,            0.076508,          0.00013412,              0.8155,             0.77878,              0.7309,             0.27941,            0.030805,             0.48156,          0.00038796,            0.004522,            0.004522,            0.004522
                 168,             0.01844,            0.076087,          0.00013744,             0.81363,             0.77941,             0.73591,             0.28045,            0.030789,             0.48105,          0.00038726,            0.004489,            0.004489,            0.004489
                 169,            0.018275,             0.07676,          0.00013959,             0.81161,             0.77666,              0.7317,              0.2807,            0.030772,             0.48033,          0.00035576,            0.004456,            0.004456,            0.004456
                 170,            0.017964,            0.076397,          0.00014266,             0.81228,             0.77508,             0.73193,             0.28028,            0.030828,             0.48123,           0.0003508,            0.004423,            0.004423,            0.004423
                 171,            0.018233,            0.076291,          0.00013639,             0.81399,             0.77526,             0.73407,             0.28016,            0.030811,             0.48173,          0.00031634,             0.00439,             0.00439,             0.00439
                 172,            0.018028,            0.076114,          0.00014439,             0.81577,             0.77538,             0.73444,             0.28056,              0.0308,             0.48307,          0.00030596,            0.004357,            0.004357,            0.004357
                 173,            0.018329,            0.076756,          0.00014158,             0.81823,              0.7781,             0.73891,             0.28259,            0.030769,             0.48274,          0.00029474,            0.004324,            0.004324,            0.004324
                 174,            0.018191,            0.076591,          0.00013838,             0.81798,             0.77893,             0.74168,             0.28139,             0.03079,             0.48371,           0.0003116,            0.004291,            0.004291,            0.004291
                 175,            0.018024,            0.076572,          0.00013379,             0.81417,             0.77596,             0.74062,             0.28073,            0.030807,             0.48408,          0.00033076,            0.004258,            0.004258,            0.004258
                 176,            0.018195,            0.075962,          0.00013453,             0.81105,             0.77284,             0.73713,             0.28004,            0.030821,             0.48455,           0.0003587,            0.004225,            0.004225,            0.004225
                 177,            0.018052,             0.07538,          0.00013588,              0.8123,             0.77465,             0.73668,             0.27952,            0.030877,             0.48561,          0.00039945,            0.004192,            0.004192,            0.004192
                 178,            0.018107,            0.075649,          0.00014132,             0.81026,              0.7732,             0.73301,             0.27732,            0.030889,             0.48661,          0.00041749,            0.004159,            0.004159,            0.004159
                 179,            0.018111,            0.076363,          0.00013779,             0.80648,              0.7687,             0.72665,             0.27706,            0.030905,              0.4861,          0.00045709,            0.004126,            0.004126,            0.004126
                 180,            0.018028,            0.075396,          0.00013087,             0.80896,             0.77048,              0.7311,             0.27743,            0.030924,             0.48619,          0.00044214,            0.004093,            0.004093,            0.004093
                 181,            0.017684,            0.076783,          0.00013179,             0.80678,              0.7697,             0.73123,             0.27701,            0.030938,             0.48663,          0.00046358,             0.00406,             0.00406,             0.00406
                 182,            0.017915,             0.07595,          0.00013657,              0.8086,              0.7688,             0.73233,              0.2777,            0.030953,             0.48685,          0.00045642,            0.004027,            0.004027,            0.004027
                 183,            0.017839,            0.076457,          0.00013271,             0.80626,             0.76949,             0.73011,             0.27674,            0.030956,             0.48707,          0.00044225,            0.003994,            0.003994,            0.003994
                 184,            0.017967,            0.076364,          0.00013107,             0.80519,             0.76935,             0.72754,             0.27725,            0.030943,             0.48718,          0.00047673,            0.003961,            0.003961,            0.003961
                 185,             0.01776,            0.075547,          0.00012988,             0.80881,             0.76989,             0.73177,             0.27966,            0.030946,             0.48747,          0.00048913,            0.003928,            0.003928,            0.003928
                 186,            0.017401,             0.07486,          0.00014131,             0.80998,             0.77097,             0.73237,             0.27938,            0.030968,             0.48868,           0.0005334,            0.003895,            0.003895,            0.003895
                 187,            0.017491,            0.075445,          0.00013407,             0.81041,             0.77199,             0.73722,             0.28043,            0.030984,             0.48938,          0.00057948,            0.003862,            0.003862,            0.003862
                 188,            0.018087,            0.077003,          0.00013565,             0.81055,             0.77177,              0.7371,              0.2811,            0.030973,             0.48976,          0.00056595,            0.003829,            0.003829,            0.003829
                 189,            0.018163,            0.075573,          0.00013503,             0.81049,             0.77019,             0.73608,             0.27912,            0.030957,             0.48937,          0.00059513,            0.003796,            0.003796,            0.003796
                 190,            0.017724,            0.074954,          0.00013068,             0.80957,             0.76882,              0.7347,             0.27869,            0.030977,             0.49026,          0.00058115,            0.003763,            0.003763,            0.003763
                 191,            0.017779,            0.075107,          0.00012567,             0.81145,             0.76957,             0.73604,             0.27895,            0.030967,             0.49031,          0.00054028,             0.00373,             0.00373,             0.00373
                 192,            0.017628,            0.076103,          0.00014976,             0.81405,             0.77194,             0.73697,             0.27936,            0.030939,             0.48995,          0.00053486,            0.003697,            0.003697,            0.003697
                 193,             0.01756,            0.074718,          0.00012663,             0.81478,             0.77302,             0.73722,             0.28014,            0.030921,             0.48966,          0.00053072,            0.003664,            0.003664,            0.003664
                 194,            0.017329,            0.074898,          0.00012031,             0.81561,              0.7739,             0.73821,             0.27964,             0.03094,             0.48938,           0.0005342,            0.003631,            0.003631,            0.003631
                 195,            0.017536,            0.075283,          0.00012053,             0.81659,             0.77428,              0.7374,             0.27905,             0.03095,             0.48975,          0.00054455,            0.003598,            0.003598,            0.003598
                 196,            0.017417,            0.075401,          0.00012191,             0.81308,             0.77178,             0.73302,             0.27915,            0.030949,             0.48976,          0.00055862,            0.003565,            0.003565,            0.003565
                 197,            0.017499,            0.074119,          0.00011831,             0.81374,             0.77359,             0.73369,             0.27866,            0.030967,             0.49003,          0.00059208,            0.003532,            0.003532,            0.003532
                 198,            0.017635,             0.07508,          0.00012241,             0.81352,             0.77462,             0.73518,             0.27876,            0.030972,             0.49043,          0.00057937,            0.003499,            0.003499,            0.003499
                 199,             0.01746,            0.074255,          0.00011637,             0.81645,             0.77863,             0.74061,             0.28012,             0.03099,             0.49076,          0.00058595,            0.003466,            0.003466,            0.003466
                 200,            0.017187,            0.074582,          0.00011881,             0.81398,              0.7767,             0.73981,             0.28083,            0.030997,             0.49071,          0.00060294,            0.003433,            0.003433,            0.003433
                 201,            0.017305,            0.073881,          0.00012067,             0.81451,             0.77616,             0.74043,             0.28166,             0.03098,              0.4905,          0.00059706,              0.0034,              0.0034,              0.0034
                 202,            0.017326,            0.074975,          0.00013233,             0.81628,             0.77607,             0.73952,             0.28194,            0.030988,             0.49094,          0.00059464,            0.003367,            0.003367,            0.003367
                 203,            0.017407,            0.074847,          0.00012344,             0.81422,              0.7752,             0.73831,             0.28137,            0.030991,             0.49104,          0.00058826,            0.003334,            0.003334,            0.003334
                 204,            0.017395,            0.075598,          0.00011775,             0.81623,              0.7758,             0.73911,              0.2814,            0.030987,             0.49094,          0.00058977,            0.003301,            0.003301,            0.003301
                 205,            0.017304,            0.074998,          0.00012119,             0.81764,             0.77759,             0.74064,              0.2818,            0.030996,             0.49102,          0.00058726,            0.003268,            0.003268,            0.003268
                 206,            0.017551,            0.073877,          0.00015109,             0.81666,             0.77599,             0.73804,             0.28156,            0.030995,             0.49103,          0.00059088,            0.003235,            0.003235,            0.003235
                 207,             0.01726,            0.073926,          0.00012777,             0.81664,             0.77539,             0.73687,             0.28114,            0.030979,             0.49096,          0.00058066,            0.003202,            0.003202,            0.003202
                 208,            0.017285,            0.073605,           0.0001179,             0.81796,             0.77666,             0.73948,             0.28154,            0.030966,             0.49071,          0.00059431,            0.003169,            0.003169,            0.003169
                 209,            0.017014,             0.07383,          0.00013454,             0.81767,             0.77608,             0.73905,             0.28209,             0.03095,             0.49079,          0.00060642,            0.003136,            0.003136,            0.003136
                 210,            0.017118,            0.074222,          0.00012274,             0.81793,             0.77529,             0.73908,             0.28096,             0.03096,             0.49129,          0.00061557,            0.003103,            0.003103,            0.003103
                 211,            0.017218,            0.074089,          0.00016977,             0.81891,             0.77567,             0.73881,             0.28187,            0.030973,             0.49201,          0.00064245,             0.00307,             0.00307,             0.00307
                 212,             0.01714,            0.074412,          0.00011449,             0.81693,             0.77427,             0.73789,             0.28227,            0.030969,              0.4925,          0.00065769,            0.003037,            0.003037,            0.003037
                 213,            0.017158,            0.073562,            0.000132,             0.81559,             0.77387,             0.73717,               0.282,            0.030956,             0.49265,          0.00065534,            0.003004,            0.003004,            0.003004
                 214,            0.017057,            0.073136,          0.00013241,             0.81654,             0.77336,             0.73786,             0.28207,             0.03094,             0.49269,          0.00064874,            0.002971,            0.002971,            0.002971
                 215,            0.016967,            0.074689,          0.00011203,             0.81297,             0.77365,             0.73769,             0.28225,            0.030924,             0.49266,          0.00065609,            0.002938,            0.002938,            0.002938
                 216,            0.016772,            0.073236,          0.00011485,             0.81227,             0.77302,             0.73611,              0.2825,            0.030921,             0.49279,          0.00065627,            0.002905,            0.002905,            0.002905
                 217,            0.017081,            0.073617,          0.00011686,             0.81261,               0.773,             0.73454,             0.28206,            0.030924,             0.49328,          0.00066286,            0.002872,            0.002872,            0.002872
                 218,            0.016889,            0.073567,          0.00011588,             0.81278,             0.77286,             0.73414,             0.28185,            0.030925,             0.49343,          0.00066069,            0.002839,            0.002839,            0.002839
                 219,            0.016971,            0.074055,          0.00011091,             0.81482,             0.77257,             0.73531,             0.28191,            0.030932,             0.49379,          0.00065791,            0.002806,            0.002806,            0.002806
                 220,            0.017256,            0.073658,          0.00013533,             0.81755,             0.77343,              0.7366,             0.28226,            0.030934,              0.4941,          0.00065355,            0.002773,            0.002773,            0.002773
                 221,            0.017118,            0.073553,          0.00012008,             0.81498,             0.77157,              0.7362,             0.28217,            0.030951,             0.49429,           0.0006603,             0.00274,             0.00274,             0.00274
                 222,            0.016778,            0.074075,          0.00013825,             0.81843,             0.77379,             0.73781,             0.28225,            0.030949,             0.49465,          0.00065087,            0.002707,            0.002707,            0.002707
                 223,            0.016676,            0.072911,          0.00011044,             0.81922,             0.77449,             0.73811,             0.28256,            0.030952,             0.49485,          0.00065745,            0.002674,            0.002674,            0.002674
                 224,            0.016956,            0.073346,           0.0001241,              0.8193,              0.7744,               0.739,             0.28345,            0.030946,             0.49473,          0.00066339,            0.002641,            0.002641,            0.002641
                 225,            0.016661,             0.07348,          0.00012463,             0.81873,              0.7731,             0.73639,             0.28318,            0.030944,             0.49503,          0.00066663,            0.002608,            0.002608,            0.002608
                 226,            0.016623,            0.072554,          0.00010865,             0.82124,             0.77531,             0.74007,             0.28399,            0.030944,             0.49539,          0.00065901,            0.002575,            0.002575,            0.002575
                 227,            0.016792,            0.072526,           0.0001504,             0.82013,             0.77456,             0.73975,             0.28377,            0.030946,             0.49556,          0.00066131,            0.002542,            0.002542,            0.002542
                 228,            0.016956,            0.072379,          0.00011127,             0.81751,             0.77218,             0.73618,             0.28331,            0.030936,             0.49545,          0.00065774,            0.002509,            0.002509,            0.002509
                 229,            0.016544,            0.072052,          0.00010175,             0.82113,             0.77467,             0.73955,             0.28361,             0.03093,             0.49531,          0.00065742,            0.002476,            0.002476,            0.002476
